text,processed_text,label
"Robots learn 'robotiquette' rules

Robots are learning lessons on ""robotiquette"" - how to behave socially - so they can mix better with humans.

By playing games, like pass-the-parcel, a University of Hertfordshire team is finding out how future robot companions should react in social situations. The study's findings will eventually help humans develop a code of social behaviour in human-robot interaction. The work is part of the European Cogniron robotics project, and was on show at London's Science Museum.

""We are assuming a situation in which a useful human companion robot already exists,"" said Professor Kerstin Dautenhahn, project leader at Hertfordshire. ""Our mission is to look at how such a robot should be programmed to respect personal spaces of humans.""

The research also focuses on human perception of robots, including how they should look, and how a robot can learn new skills by imitating a human demonstrator. ""Without such studies, you will build robots which might not respect the fact that humans are individuals, have preferences and come from different cultural backgrounds,"" Professor Dautenhahn told BBC News Online. ""And I want robots to treat humans as human beings, and not like other robots,"" she added.

In most situations, a companion robot will eventually have to deal not only with one person, but also with groups of people. To find out how they would react, the Hertfordshire Cogniron team taught one robot to play pass-the-parcel with children.

Showing off its skills at the Science Museum, the unnamed robot had to select, approach, and ask different children to pick up a parcel with a gift, moving it arm as a pointer and its camera as an eye. It even used speech to give instructions and play music. However, according to researchers, it will still take many years to build a robot which would make full use of the ""robotiquette"" for human interaction. ""If you think of a robot as a companion for the human being, you can think of 20 years into the future,"" concluded Professor Dautenhahn. ""It might take even longer because it is very, very hard to develop such a robot.""

You can hear more on this story on the BBC World Service's Go Digital programme.
",robot learn robotiquette rule robot learning lesson robotiquette behave socially mix better human playing game like passtheparcel university hertfordshire team finding future robot companion react social situation study finding eventually help human develop code social behaviour humanrobot interaction work part european cogniron robotics project show london science museum assuming situation useful human companion robot already exists said professor kerstin dautenhahn project leader hertfordshire mission look robot programmed respect personal space human research also focus human perception robot including look robot learn new skill imitating human demonstrator without study build robot might respect fact human individual preference come different cultural background professor dautenhahn told bbc news online want robot treat human human being like robot added situation companion robot eventually deal one person also group people find would react hertfordshire cogniron team taught one robot play passtheparcel child showing skill science museum unnamed robot select approach ask different child pick parcel gift moving arm pointer camera eye even used speech give instruction play music however according researcher still take many year build robot would make full use robotiquette human interaction think robot companion human think year future concluded professor dautenhahn might take even longer hard develop robot hear story bbc world service go digital programme,tech
"Concerns over Windows ATMs

Cash machine networks could soon be more susceptible to computer viruses, a security firm has warned.

The warning is being issued because many banks are starting to use the Windows operating system in machines. Already there have been four incidents in which Windows viruses have disrupted networks of cash machines running the Microsoft operating system. But banking experts say the danger is being overplayed and that the risks of infection and disruption are small.

For many years the venerable IBM operating system, known as OS/2, has been the staple software used to power many of the 1.4m cash machines in operation around the world. But IBM will end support for OS/2 in 2006 which is forcing banks to look for alternatives. There are also other pressures making banks turn to Windows said Dominic Hirsch, managing director of financial analysis firm Retail Banking Research.

He said many cash machines will also have to be upgraded to make full use of the new Europay, Mastercard and Visa credit cards that use computer chips instead of magnetic stripes to store data. US laws that demand disabled people get equal access to information will also force banks to make their cash machines more versatile and able to present information in different ways. Todd Thiemann, spokesman for anti-virus firm Trend Micro, said the move to Windows in cash machines was not without risks. Mr Thiemann said research by the TowerGroup showed that 70% of new cash machines being installed were Windows based.

Already, he said, there have been four incidents in which cash machines have been unavailable for hours due to viruses affecting the network of the bank that owns them.

In January 2003 the Slammer worm knocked out 13,000 cash machines of the Bank of America and many of those operated by the Canadian Imperial Bank of Commerce. In August of the same year, cash machines of two un-named banks were put out of action for hours following an infection by the Welchia worm. Incidents like this happen, said Mr Thiemann, because when banks start using Windows cash machines they also change the networking technology used to link the devices to their back office computers. This often means that all the cash machines and computers in a bank share the same data network. ""This could mean that cash machines get caught up in the viruses that are going around because they have a common transmission system,"" he said. ""Banks need to consider protection as part of the investment to maintain the security of that network,"" Mr Thiemann told BBC News Online.

But Mr Hirsch from Retail Banking Research said the number of cash machines actually at risk was low because so few were upgraded every year.

Currently, he said, a cash machine has a lifetime of up to 10 years which means that only about 10% of all ATMs get swapped for a newer model every year. ""Windows cash machines have been around for several years,"" he said. ""Most banks simply upgrade as part of their usual replacement cycle."" ""In theory there is a bigger threat with Windows than OS/2,"" he said, ""but I do not think that the banks are hugely concerned at the moment."" ""It's pretty unusual to hear about virus problems with ATMs,"" he said. The many different security systems built-in to cash machines meant there was no chance that a virus could cause them to start spitting out cash spontaneously, he said. Banks were more likely to be worried about internal networks being overwhelmed by worms and viruses and customers not being able to get cash out at all, he added. A spokesman for the Association of Payment and Clearing Services (Apacs) which represents the UK's payments industry said the risk from viruses was minimal. ""There's no concern that there's going to be any type of virus hitting the UK networks,"" he said. Risks of infection were small because the data networks that connect UK cash machines together and the operators of the ATMs themselves were a much smaller and tightly-knit community than in the US where viruses have struck.
",concern window atm cash machine network could soon susceptible computer virus security firm warned warning issued many bank starting use window operating system machine already four incident window virus disrupted network cash machine running microsoft operating system banking expert say danger overplayed risk infection disruption small many year venerable ibm operating system known o staple software used power many cash machine operation around world ibm end support o forcing bank look alternative also pressure making bank turn window said dominic hirsch managing director financial analysis firm retail banking research said many cash machine also upgraded make full use new europay mastercard visa credit card use computer chip instead magnetic stripe store data u law demand disabled people get equal access information also force bank make cash machine versatile able present information different way todd thiemann spokesman antivirus firm trend micro said move window cash machine without risk mr thiemann said research towergroup showed new cash machine installed window based already said four incident cash machine unavailable hour due virus affecting network bank owns january slammer worm knocked cash machine bank america many operated canadian imperial bank commerce august year cash machine two unnamed bank put action hour following infection welchia worm incident like happen said mr thiemann bank start using window cash machine also change networking technology used link device back office computer often mean cash machine computer bank share data network could mean cash machine get caught virus going around common transmission system said bank need consider protection part investment maintain security network mr thiemann told bbc news online mr hirsch retail banking research said number cash machine actually risk low upgraded every year currently said cash machine lifetime year mean atm get swapped newer model every year window cash machine around several year said bank simply upgrade part usual replacement cycle theory bigger threat window o said think bank hugely concerned moment pretty unusual hear virus problem atm said many different security system builtin cash machine meant chance virus could cause start spitting cash spontaneously said bank likely worried internal network overwhelmed worm virus customer able get cash added spokesman association payment clearing service apacs represents uk payment industry said risk virus minimal there concern there going type virus hitting uk network said risk infection small data network connect uk cash machine together operator atm much smaller tightlyknit community u virus struck,tech
"Attack prompts Bush site block

The official re-election site of President George W Bush is blocking visits from overseas users for ""security reasons"".

The blocking began early on Monday so those outside the US and trying to view the site got a message saying they are not authorised to view it. But keen net users have shown that the policy is not being very effective. Many have found that the site can still be viewed by overseas browsers via several alternative net addresses.

The policy of trying to stop overseas visitors viewing the site is thought to have been adopted in response to an attack on the georgewbush.com website. Scott Stanzel, a spokesman for the Bush-Cheney campaign said: ""The measure was taken for security reasons."" He declined to elaborate any further on the blocking policy. The barring of non-US visitors has led to the campaign being inundated with calls and forced it to make a statement about why the blocking was taking place. In early October a so-called ""denial of service"" attack was mounted on the site that bombarded it with data from thousands of PCs. The attack made the site unusable for about five hours.

About the same time the web team of the Bush-Cheney campaign started using the services of a company called Akamai that helps websites deal with the ebbs and flows of visitor traffic. Akamai uses a web-based tool called EdgeScape that lets its customers work out where visitors are based. Typically this tool is used to ensure that webpages, video and images load quickly but it can also be used to block traffic. Geographic blocking works because the numerical addresses that the net uses to organise itself are handed out on a regional basis. Readers of the Boingboing weblog have found that viewers can still get at the site by using alternative forms of the George W Bush domain name. Ironically one of the working alternatives is for a supposedly more secure version of the site. There are now at least three working alternative domains for the Bush-Cheney campaign that let web users outside the US visit the site. The site can also be seen using anonymous proxy services that are based in the US. Some web users in Canada also report that they can browse the site.

The international exclusion zone around georgewbush.com was spotted by net monitoring firm Netcraft which keeps an eye on traffic patterns across many different sites.

Netcraft said that since the early hours of 25 October attempts to view the site through its monitoring stations in London, Amsterdam and Sydney have failed. By contrast Netcraft's four monitoring stations in the US managed to view the site with no problems. Data gathered by Netcraft on the pattern of traffic to the site shows that the blocking is not the result of another denial of service attack. Mike Prettejohn, Netcraft president, speculated that the blocking decision might have been taken to cut costs, and traffic, in the run-up to the election on 2 November. He said the site may see no reason to distribute content to people who will not be voting next week. Managing traffic could also be a good way to ensure that the site stays working in the closing days of the election campaign. However, simply blocking non-US visitors also means that Americans overseas are barred too. Most American soldiers stationed overseas will be able to see the site as they use the US military's own portion of the net. Akamai declined to comment, saying it could not talk about customer websites.
",attack prompt bush site block official reelection site president george w bush blocking visit overseas user security reason blocking began early monday outside u trying view site got message saying authorised view keen net user shown policy effective many found site still viewed overseas browser via several alternative net address policy trying stop overseas visitor viewing site thought adopted response attack georgewbushcom website scott stanzel spokesman bushcheney campaign said measure taken security reason declined elaborate blocking policy barring nonus visitor led campaign inundated call forced make statement blocking taking place early october socalled denial service attack mounted site bombarded data thousand pc attack made site unusable five hour time web team bushcheney campaign started using service company called akamai help website deal ebb flow visitor traffic akamai us webbased tool called edgescape let customer work visitor based typically tool used ensure webpage video image load quickly also used block traffic geographic blocking work numerical address net us organise handed regional basis reader boingboing weblog found viewer still get site using alternative form george w bush domain name ironically one working alternative supposedly secure version site least three working alternative domain bushcheney campaign let web user outside u visit site site also seen using anonymous proxy service based u web user canada also report browse site international exclusion zone around georgewbushcom spotted net monitoring firm netcraft keep eye traffic pattern across many different site netcraft said since early hour october attempt view site monitoring station london amsterdam sydney failed contrast netcrafts four monitoring station u managed view site problem data gathered netcraft pattern traffic site show blocking result another denial service attack mike prettejohn netcraft president speculated blocking decision might taken cut cost traffic runup election november said site may see reason distribute content people voting next week managing traffic could also good way ensure site stay working closing day election campaign however simply blocking nonus visitor also mean american overseas barred american soldier stationed overseas able see site use u military portion net akamai declined comment saying could talk customer website,tech
"Loyalty cards idea for TV addicts

Viewers could soon be rewarded for watching TV as loyalty cards come to a screen near you.

Any household hooked up to Sky could soon be using smartcards in conjunction with their set-top boxes. Broadcasters such as Sky and ITV could offer viewers loyalty points in return for watching a particular channel or programme. Sky will activate a spare slot on set-top boxes in January, marketing magazine New Media Age reported.

Sky set-top boxes have two slots. One is for the viewer's decryption card, while the other has been dormant until now.

Loyalty cards have become a common addition to most wallets, as High Street brands rush to keep customers with a series of incentives offered by store cards. Now similar schemes look set to enter the highly competitive world of multi-channel TV. Viewers who stay loyal to a particular TV channel could be rewarded by free TV content or freebies from retail partners. Broadcasters aiming content at children could offer smartcards which gives membership to exclusive content and clubs. ""Parents could pre-pay for some content, as a kind of TV pocket money card,"" said Nigel Whalley, managing director of media consultancy Decipher.

Viewers could even be rewarded for watching ad breaks, with ideas such as ad bingo being touted by firms keen to make money out of the new market, said Mr Whalley. Credit cards that have been chipped could be used in set-top boxes to pay for movies, gambling and gaming. ""The idea of an intelligent card in boxes offers a lot of possibilities. It will be down to the ingenuity of the content players,"" said Mr Whalley. For the BBC, revenue-generating activity will be of little interest but the new development may prompt changes to Freeview set-top boxes, said Mr Whalley. Currently most Freeview boxes do not have a slot which would allow viewers to use a smartcard. Some 7.4 million households have Sky boxes and Sky is hoping to increase this to 10 million by 2010. Loyalty cards could play a role in this, particularly in reducing the number of people who cancel their Sky subscriptions, said Ian Fogg, an analyst with Jupiter Research.
",loyalty card idea tv addict viewer could soon rewarded watching tv loyalty card come screen near household hooked sky could soon using smartcards conjunction settop box broadcaster sky itv could offer viewer loyalty point return watching particular channel programme sky activate spare slot settop box january marketing magazine new medium age reported sky settop box two slot one viewer decryption card dormant loyalty card become common addition wallet high street brand rush keep customer series incentive offered store card similar scheme look set enter highly competitive world multichannel tv viewer stay loyal particular tv channel could rewarded free tv content freebie retail partner broadcaster aiming content child could offer smartcards give membership exclusive content club parent could prepay content kind tv pocket money card said nigel whalley managing director medium consultancy decipher viewer could even rewarded watching ad break idea ad bingo touted firm keen make money new market said mr whalley credit card chipped could used settop box pay movie gambling gaming idea intelligent card box offer lot possibility ingenuity content player said mr whalley bbc revenuegenerating activity little interest new development may prompt change freeview settop box said mr whalley currently freeview box slot would allow viewer use smartcard million household sky box sky hoping increase million loyalty card could play role particularly reducing number people cancel sky subscription said ian fogg analyst jupiter research,tech
"The Force is strong in Battlefront

The warm reception that has greeted Star Wars: Battlefront is a reflection not of any ingenious innovation in its gameplay, but of its back-to-basics approach and immense nostalgia quotient.

Geared towards online gamers, it is based around little more than a series of all-out gunfights, set in an array of locations all featured in, or hinted at during, the two blockbusting film trilogies. Previous Star Wars titles like the acclaimed Knights Of The Old Republic and Jedi Knight have regularly impressed with their imaginative forays into the far corners of the franchise's extensive universe, and their use of weird and wonderful new characters. Battlefront on the other hand wholeheartedly revisits the most recognisable elements of the hit movies themselves.

The sights, sounds and protagonists on show here will all be instantly familiar to fans, who may well feel that the opportunity to relive Star Wars' most memorable screen skirmishes makes this the game they have always waited for. The mayhem can be viewed from either a third or first-person perspective, and you can either fight for the forces of freedom or join Darth Vader on the Dark Side, depending on the episode and type of campaign as well as the player's personal propensity for good or evil.

There is ample chance to be a Wookie, shoot Ewoks and rush into battle alongside a fired-up Luke Skywalker. In each section, the task is simply to wipe out enemy troops, seize strategic waypoints and move on to the next planet. It really is no more complicated than that. Locations include the frozen wastes of Hoth, the ice planet from The Empire Strikes Back, complete with massive mechanical AT-ATs on the march. There are also the dusty, sinister deserts of Tatooine and Geonosis, as well as the forest moon of Endor, where Return Of The Jedi's much-maligned Ewoks lived. The feel of those places is well and truly captured, with both backdrops and characters looking good and very authentic. It is worth noting though that on the PlayStation 2, the game's graphics are a curiously long way behind those of the Xbox version. The pivotal element behind Battlefront's success is that it successfully gives you the feel of being of being plunged into the midst of large-scale war. The number of combatants, noise and abundance of laser fire see to that, and the sense of chaos really comes over.

Speaking of noise, Battlefront is a real testament to the strength of the Star Wars galaxy's audio motifs.

The multitude of distinctive weapon and vehicle noises are immensely familiar, as are the stirring John Williams symphonies that never let up. There is also a particularly snazzy remix of one of his themes in the menu section. It has to be said if the game did not have the boon of being Star Wars, it would not stand up for long. The gameplay is reliable, bog-standard stuff, short on originality. There are also odd annoyances, like the game's insistence on re-spawning you miles away from the action, an irritating price to pay for not getting blown up the second you appear. And some of the weapons and vehicles are not as responsive and fluid to operate as they might be. That said, it is still great fun to pilot a Scout Walker or Speeder Bike, however non user-friendly they prove. Whilst it is firmly designed with multiplayer action in mind, Battlefront is actually perfectly good fun as an offline game. The above-average AI of the enemy sees to that, although given the frenetic environments they operate in, their strategic behaviour does not need to be all that sophisticated. Battlefront's novelty value will doubtless wear off relatively fast, leaving behind a slightly empty one-trick-pony of a game. But for a while, it is an absolute blast, and one of the most immediately satisfying video game offerings yet from George Lucas' stable.
",force strong battlefront warm reception greeted star war battlefront reflection ingenious innovation gameplay backtobasics approach immense nostalgia quotient geared towards online gamers based around little series allout gunfight set array location featured hinted two blockbusting film trilogy previous star war title like acclaimed knight old republic jedi knight regularly impressed imaginative foray far corner franchise extensive universe use weird wonderful new character battlefront hand wholeheartedly revisits recognisable element hit movie sight sound protagonist show instantly familiar fan may well feel opportunity relive star war memorable screen skirmish make game always waited mayhem viewed either third firstperson perspective either fight force freedom join darth vader dark side depending episode type campaign well player personal propensity good evil ample chance wookie shoot ewoks rush battle alongside firedup luke skywalker section task simply wipe enemy troop seize strategic waypoints move next planet really complicated location include frozen waste hoth ice planet empire strike back complete massive mechanical atats march also dusty sinister desert tatooine geonosis well forest moon endor return jedis muchmaligned ewoks lived feel place well truly captured backdrop character looking good authentic worth noting though playstation game graphic curiously long way behind xbox version pivotal element behind battlefront success successfully give feel plunged midst largescale war number combatant noise abundance laser fire see sense chaos really come speaking noise battlefront real testament strength star war galaxy audio motif multitude distinctive weapon vehicle noise immensely familiar stirring john williams symphony never let also particularly snazzy remix one theme menu section said game boon star war would stand long gameplay reliable bogstandard stuff short originality also odd annoyance like game insistence respawning mile away action irritating price pay getting blown second appear weapon vehicle responsive fluid operate might said still great fun pilot scout walker speeder bike however non userfriendly prove whilst firmly designed multiplayer action mind battlefront actually perfectly good fun offline game aboveaverage ai enemy see although given frenetic environment operate strategic behaviour need sophisticated battlefront novelty value doubtless wear relatively fast leaving behind slightly empty onetrickpony game absolute blast one immediately satisfying video game offering yet george lucas stable,tech
"'Ultimate game' award for Doom 3

Sci-fi shooter Doom 3 has blasted away the competition at a major games ceremony, the Golden Joystick awards.

It was the only title to win twice, winning Ultimate Game of the year and best PC game at the awards, presented by Little Britain star Matt Lucas. The much-anticipated sci-fi horror Doom 3 shot straight to the top of the UK games charts on its release in August. Other winners included Grand Theft Auto: San Andreas which took the Most Wanted for Christmas prize. Only released last week, it was closely followed by Halo 2 and Half-Life 2, which are expected to be big hits when they are unleashed later this month.

But they missed out on the prize for the Most Wanted game of 2005, which went to the Nintendo title, The Legend of Zelda. The original Doom, released in 1994, heralded a new era in computer games and introduced 3D graphics. It helped to establish the concept of the first-person shooter. Doom 3 was developed over four years and is thought to have cost around $15m (Â£8.3m). The top honour for the best online game of the year went to Battlefield Vietnam. The Chronicles of Riddick: Escape from Butcher Bay was handed the Unsung Hero Game of 2004. Its release was somewhat eclipsed by Doom 3, which was released on the same week. It was, however, very well received by gamers and was praised for its storyline which differed from the film released around the same time. Electronic Arts was named top publisher of the year, taking the crown from Nintendo which won in 2003. The annual awards are voted for by more than 200,000 readers of computer and video games magazines. Games awards like this have grown in importance. Over the last six years, the UK market for games grew by 100% and was worth a record Â£1,152m in 2003, according to a recent report by analysts Screen Digest.
",ultimate game award doom scifi shooter doom blasted away competition major game ceremony golden joystick award title win twice winning ultimate game year best pc game award presented little britain star matt lucas muchanticipated scifi horror doom shot straight top uk game chart release august winner included grand theft auto san andreas took wanted christmas prize released last week closely followed halo halflife expected big hit unleashed later month missed prize wanted game went nintendo title legend zelda original doom released heralded new era computer game introduced graphic helped establish concept firstperson shooter doom developed four year thought cost around â£m top honour best online game year went battlefield vietnam chronicle riddick escape butcher bay handed unsung hero game release somewhat eclipsed doom released week however well received gamers praised storyline differed film released around time electronic art named top publisher year taking crown nintendo annual award voted reader computer video game magazine game award like grown importance last six year uk market game grew worth record â£m according recent report analyst screen digest,tech
"Gadget show heralds MP3 season

Partners of those who love their hi-tech gear may want to get their presents in early as experts predict a gadget shortage this Christmas.

With Apple's iPod topping wish lists again, there may not be enough iPod minis to go round, predicts Oliver Irish, editor of gadget magazine Stuff. ""The iPod mini is likely to be this year's Tracey Island,"" said Mr Irish. Stuff has compiled a list of the top 10 gadgets for 2004 and the iPod is at number one.

For anyone bewildered by the choice of gadgets on the market, Stuff and What Hi-Fi? are hosting a best-of gadget show in London this weekend. Star of the show will be Sony's Qrio Robot, an all-singing, all-dancing, football-playing man-machine who can even hold intelligent conversations.

But he is not for sale and Sony has no commercial plans for the robot. ""He will greet visitors and is flying in from Japan. He probably has his own airplane seat, that is how highly Sony prize him,"" said Mr Irish. Also on display will be a virtual keyboard which projects itself onto any flat surface. The event will play host to a large collection of digital music players, from companies such as Creative, Sony and Philips as well as the ubiquitously fashionable iPod from Apple. Suggestions that it could be a gaming or wireless Christmas are unlikely to come true as MP3 players remain the most popular stocking filler, said Mr Irish. ""Demand is huge and Apple has promised that it can supply enough but people might struggle to get their hands on iPod minis,"" said Mr Irish.

For those who like their gadgets to be multi-talented, the Gizmondo, a powerful gaming console with GPS and GPRS, that also doubles up as an MP3 player, movie player and camera, could be a must-have. ""What is impressive is how much it can do and how well it can do them,"" said Mr Irish. This Christmas, gadgets will not be an all-male preserve. ""Women will be getting gadgets from husbands and boyfriends as well as buying them for themselves,"" said Mr Irish. ""Gadgets nowadays are lifestyle products rather than just for geeks.""
",gadget show herald mp season partner love hitech gear may want get present early expert predict gadget shortage christmas apple ipod topping wish list may enough ipod mini go round predicts oliver irish editor gadget magazine stuff ipod mini likely year tracey island said mr irish stuff compiled list top gadget ipod number one anyone bewildered choice gadget market stuff hifi hosting bestof gadget show london weekend star show sonys qrio robot allsinging alldancing footballplaying manmachine even hold intelligent conversation sale sony commercial plan robot greet visitor flying japan probably airplane seat highly sony prize said mr irish also display virtual keyboard project onto flat surface event play host large collection digital music player company creative sony philip well ubiquitously fashionable ipod apple suggestion could gaming wireless christmas unlikely come true mp player remain popular stocking filler said mr irish demand huge apple promised supply enough people might struggle get hand ipod mini said mr irish like gadget multitalented gizmondo powerful gaming console gps gprs also double mp player movie player camera could musthave impressive much well said mr irish christmas gadget allmale preserve woman getting gadget husband boyfriend well buying said mr irish gadget nowadays lifestyle product rather geek,tech
"Commodore finds new lease of life

The once-famous Commodore computer brand could be resurrected after being bought by a US-based digital music distributor.

New owner Yeahronimo Media Ventures has not ruled out the possibility of a new breed of Commodore computers. It also plans to develop a ""worldwide entertainment concept"" with the brand, although details are not yet known. The groundbreaking Commodore 64 computer elicits fond memories for those who owned one back in the 1980s.

In the chronology of home computing, Commodore was one of the pioneers.

The Commodore 64, launched in 1982, was one of the first affordable home PCs. It was followed a few years later by the Amiga. The Commodore 64 sold more than any other single computer system, even to this day. The brand languished somewhat in the 1990s. Commodore International filed for bankruptcy in 1994 and was sold to Dutch firm Tulip Computers. In the late 1980s the firm was a great rival to Atari, which produced its own range of home computers and is now a brand of video games, formerly known as Infogrames.

Tulip Computers sold several products under the Commodore name, including portable USB storage devices and digital music players. It had planned to relaunch the brand, following an upsurge of nostalgia for 1980s-era games. Commodore 64 enthusiasts have written emulators for Windows PC, Apple Mac and even PDAs so that the original Commodore games can be still run. The sale of Commodore is expected to be complete in three weeks in a deal worth over Â£17m.
",commodore find new lease life oncefamous commodore computer brand could resurrected bought usbased digital music distributor new owner yeahronimo medium venture ruled possibility new breed commodore computer also plan develop worldwide entertainment concept brand although detail yet known groundbreaking commodore computer elicits fond memory owned one back chronology home computing commodore one pioneer commodore launched one first affordable home pc followed year later amiga commodore sold single computer system even day brand languished somewhat commodore international filed bankruptcy sold dutch firm tulip computer late firm great rival atari produced range home computer brand video game formerly known infogrames tulip computer sold several product commodore name including portable usb storage device digital music player planned relaunch brand following upsurge nostalgia serum game commodore enthusiast written emulator window pc apple mac even pda original commodore game still run sale commodore expected complete three week deal worth â£m,tech
"Broadband in the UK growing fast

High-speed net connections in the UK are proving more popular than ever.

BT reports that more people signed up for broadband in the last three months than in any other quarter. The 600,000 connections take the total number of people in the UK signing up for broadband from BT to almost 3.3 million. Nationally more than 5 million browse the net via broadband. Britain now has among the highest number of broadband connections throughout the whole of Europe.

According to figures gathered by industry watchdog, Ofcom, the growth means that the UK has now surpassed Germany in terms of broadband users per 100 people. The UK total of 5.3 million translates into 7.5 connections per 100 people, compared to 6.7 in Germany and 15.8 in the Netherlands. The numbers of people signing up to broadband include those that get their service direct from BT or via the many companies that re-sell BT lines under their own name. Part of the surge in people signing up was due to BT stretching the reach of ADSL - the UK's most widely used way of getting broadband - beyond 6km.

Asymmetric Digital Subscriber Line technology lets ordinary copper phone lines support high data speeds. The standard speed is 512kbps, though faster connections are available. ""This breakthrough led to a dramatic increase in orders as we were suddenly able to satisfy the pent-up demand that existed in many areas,"" said Paul Reynolds, chief executive of BT Wholesale which provides phone lines that other firms re-sell. BT Retail, which sells net services under its own name, also had a good quarter and provided about 30% of the new broadband customers. This was a slight increase on the previous three months. Despite the good news about growth in broadband, figures from telecommunications regulator Ofcom show that BT faces increasing competition, and dwindling influence, in other sectors. Local Loop Unbundling, (LLU), in which BT rivals install their hardware in exchanges and take over the line to a customer's home or office, is growing steadily. Cable & Wireless and NTL have announced that they are investing millions to start offering LLU services. By the end of September more than 4.2 million phone lines were using so-called Carrier Pre-Section (CPS) services, such as TalkTalk and One.Tel, which route phone calls across non-BT networks from a local exchange. There are now more than 300 different firms offering CPS services and the percentage of people using BT lines for voice calls has shrunk to 55.4%.
",broadband uk growing fast highspeed net connection uk proving popular ever bt report people signed broadband last three month quarter connection take total number people uk signing broadband bt almost million nationally million browse net via broadband britain among highest number broadband connection throughout whole europe according figure gathered industry watchdog ofcom growth mean uk surpassed germany term broadband user per people uk total million translates connection per people compared germany netherlands number people signing broadband include get service direct bt via many company resell bt line name part surge people signing due bt stretching reach adsl uk widely used way getting broadband beyond km asymmetric digital subscriber line technology let ordinary copper phone line support high data speed standard speed kbps though faster connection available breakthrough led dramatic increase order suddenly able satisfy pentup demand existed many area said paul reynolds chief executive bt wholesale provides phone line firm resell bt retail sell net service name also good quarter provided new broadband customer slight increase previous three month despite good news growth broadband figure telecommunication regulator ofcom show bt face increasing competition dwindling influence sector local loop unbundling llu bt rival install hardware exchange take line customer home office growing steadily cable wireless ntl announced investing million start offering llu service end september million phone line using socalled carrier presection cps service talktalk onetel route phone call across nonbt network local exchange different firm offering cps service percentage people using bt line voice call shrunk,tech
"Slim PlayStation triples sales

Sony PlayStation 2's slimmer shape has proved popular with UK gamers, with 50,000 sold in its first week on sale.

Sales have tripled since launch, outstripping Microsoft's Xbox, said market analysts Chart-Track. The numbers were also boosted by the release of the PS2-only game Grand Theft Auto: San Andreas. The title broke the UK sales record for video games in its first weekend of release. Latest figures suggest it has sold more than 677,000 copies.

""It is obviously very, very encouraging for Sony because Microsoft briefly outsold them last week,"" John Houlihan, editor of Computerandvideogames.com told BBC News. ""And with Halo 2 [for Xbox] out next week, it really is a head-to-head contest between them and Xbox.""

Although Xbox sales over the last week also climbed, PS2 sales were more than double that. The figures mean Sony is reaching the seven million barrier for UK sales of the console. Edinburgh-based developer, Rockstar, which is behind the GTA titles, has seen San Andreas pull in an estimated Â£24m in gross revenues over the weekend. In comparison, blockbuster films like Harry Potter and The Prisoner Of Azkaban took Â£11.5m in its first three days at the UK box office. The Lord of the Rings: The Return of the King took nearly Â£10m over its opening weekend, although games titles are four to five times more expensive than cinema tickets.

Gangster-themed GTA San Andreas is the sequel to Grand Theft Auto Vice City which previously held the record for the fastest-selling video game ever. The Xbox game Halo 2, released on 11 November in the UK, is also widely tipped to be one of the best-selling games of the year. The original title won universal acclaim in 2001, and sold more than four million copies.

Mr Houlihan added that Sony had done well with the PS2, but it definitely helped that the release of San Andreas coincided with the slimline PS2 hitting the shelves. The run-up to Christmas is a huge battlefield for games consoles and titles. Microsoft's Xbox had been winning the race up until last week in sales. The sales figures also suggest that it may be a largely adult audience driving demand, since GTA San Andreas has an 18 certificate. Sony and Microsoft have both reduced console prices recently and are preparing the way for the launches of their next generation consoles in 2005. ""Both have hit crucial price points at around Â£100 and that really does open up new consoles to new audience, plus the release of two really important games in terms of development are also driving those sales,"" said Mr Houlihan.
",slim playstation triple sale sony playstation slimmer shape proved popular uk gamers sold first week sale sale tripled since launch outstripping microsofts xbox said market analyst charttrack number also boosted release psonly game grand theft auto san andreas title broke uk sale record video game first weekend release latest figure suggest sold copy obviously encouraging sony microsoft briefly outsold last week john houlihan editor computerandvideogamescom told bbc news halo xbox next week really headtohead contest xbox although xbox sale last week also climbed p sale double figure mean sony reaching seven million barrier uk sale console edinburghbased developer rockstar behind gta title seen san andreas pull estimated â£m gross revenue weekend comparison blockbuster film like harry potter prisoner azkaban took â£m first three day uk box office lord ring return king took nearly â£m opening weekend although game title four five time expensive cinema ticket gangsterthemed gta san andreas sequel grand theft auto vice city previously held record fastestselling video game ever xbox game halo released november uk also widely tipped one bestselling game year original title universal acclaim sold four million copy mr houlihan added sony done well p definitely helped release san andreas coincided slimline p hitting shelf runup christmas huge battlefield game console title microsofts xbox winning race last week sale sale figure also suggest may largely adult audience driving demand since gta san andreas certificate sony microsoft reduced console price recently preparing way launch next generation console hit crucial price point around â£ really open new console new audience plus release two really important game term development also driving sale said mr houlihan,tech
